question|document_page_content|similarity_score
где я могу получить информацию о том,что такое Программа обучения и как с ней работать?|['Он не видит, кому еще назначен этот курс, кто является тренером.', 'Владелец проекта по умолчанию имеет доступ ко всем действиям в академии.', 'Он же назначает Администратора и Создателя курсов в настройках доступов:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641771/original/vcDHu7uj_2Sb1ZoWKHLAWV8T_f1wkjVNSQ.png?1646058042\n\n### С чего начать настройку\nДля начала стоит помнить, что Академия работает в тесной связке с Базой знаний, и первые действия начинаются именно с неё:\nhttps://www.youtube.com/embed/esLVA9YBT04\n\n#### Шаг 1.']|0.32745534
Где могу посмотреть удаленные статьи на платрум?|['Вы можете проверить, как удобно планировать свой бюджет в Platrum (На старте вам доступно до 20 заявок/месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614131/original/fHAs8lobn9ueFjol2GHf1FwGbvTHIlgDlw.png?1656602701\n9.', 'Тут вы можете контролировать учет офисного оборудования, его закупку а так же амортизацию (На старте вам доступно до 50 товаров).']|0.33209398
Где могу посмотреть удаленные статьи на платрум?|['Также, по умолчанию, любой редактор статьи может оставлять комментарии и предложения.', 'Доступ настраивается там же, где и\nдоступы на просмотр и редактирование статьи.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525534)\nСотрудники с обычным доступом на просмотр не увидят комментарии, для них статья будет выглядеть как обычно.']|0.3352827
Где могу посмотреть удаленные статьи на платрум?|"['Подробнее о том, как создавать статьи и настраивать доступы к ним вы можете узнать из нашего видео:\nhttps://www.youtube.com/embed/I3X_mBPn_Fk\n\n### Осваиваем совместную работу над документами\nПосле написания первой версии документа может потребоваться показать его коллегам для того, чтобы получить от них замечания и предложения по доработке или исправлению.', 'На этом шаге (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525537)\n (https://help.platrum.ru/article/55-article)\nвы узнаете как организовать данный процесс в Platrum.', '### Заставим документы работать\nТеперь, когда у вас есть настроенная и наполненная база знаний, пора сделать так, чтобы все ваши документы и регламенты не были написаны ""в стол"".']"|0.33908197
Где могу посмотреть удаленные статьи на платрум?|['Если вы начали знакомство с инструментом с этой статьи, рекомендуем сначала\nсоздать чеклисты.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525802)\n\n### Расширение для Google Chrome\n- Установите расширение в интернет-магазине Google Chrome\n- Правой кнопкой мыши нажмите на значок расширения и во всплывающем окне выберите “Параметры”\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003742496/original/Iai5RJMW-VPrxnsuGL9I7o_fioJzIydhxw.png?1646163671\n3.', 'В открывшемся окне введите имя хоста (в адресной строке браузера текст до\xa0.platrum.ru)\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003742493/original/HZslWE6sgaTsPywvu-EW0NQU6902woLkuQ.png?1646163670\nПосле того, как вы ввели имя хоста, нажмите “Сохранить”.']|0.34744808
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641264/original/y-FxwpgwBv9lopsOdmofXJ_Dx095Y8g-Tg.png?1646057736\nВ это поле помимо ссылки можно также добавить идентификатор заголовка, чтобы сослаться на какую-то часть текст внутри статьи (якорная ссылка).', 'Скопировать его можно, наведя в режиме редактирования на нужный заголовок:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641267/original/5pmxVSs_0J98LKtDbsvr6kfJbiqjDhk6Rw.png?1646057737\nЕсли ссылаться нужно на одну из уже созданных статей, конкретного сотрудника на структуре или отдел, это можно сделать с помощью операторов #, @, ^ соответственно.', 'Например, мы хотим, чтобы при наведении на имя сотрудника показывался его профиль из структуры, для этого в нужном месте текста ставим знак @ и выбираем сотрудника из выпадающего списка:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641273/original/4E9uFqodrchxbmn4ZVXP5GQdRdQfWk4SFg.png?1646057738\nВ другом регламенте нам нужно указать название отдела, чтобы при смене сотрудников на должности каждый раз не приходилось обновлять регламент.']|0.2910626
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['Ссылку для добавления в закладку, а также подробную инструкцию вы сможете найти в вашем проекте в разделе Настройки -> Контроль качества -> Настройка панели проверки:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003742499/original/_he_1bzzsiu4vC6wYn7Wx5-aNOlkdq2JxA.png?1646163672']|0.3319573
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['В правом верхнем углу списка с транзакциями вы найдете кнопку копирования:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73035868543/original/UuoERkB5hgYGRqaHcIzz3nXjxaNcejCo6Q.png?1671101529']|0.33357075
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['Для того, чтобы настраивать раздел, необходимо иметь соответствующий доступ:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008946991/original/G4CpnYv2fpfDogABfv4-JyJOsfn7qIHljQ.png?1651847625']|0.3395788
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083421/original/Kr4pO7cNZNLHbSoFCWM4q2YbdoM4l47Cjg.png?1645106387\nВажно:\nПеред тем, как начать настройку проекта под себя, демо-данные обязательно нужно удалить.', 'Иначе впоследствии, когда вы будете наполнять проект своими данными, вы раньше израсходуете лимит, а удаляя демо-данные с уже отредактированной структурой и созданными метриками, потеряете их.', 'Если вы хотите сохранить такую же структуру компании - не переживайте.']|0.27204335
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['Это делается через Режим редактирования метрик (переход в него по иконке справа вверху):\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732053/original/a_dXr76fyfDKpow_blJRtN1fxI5re0aT5Q.png?1646155679\nУ метрики можно задавать, Название, Описание (пояснение, если название не однозначно описывает суть показателя), можно сделать её обратной (метрика, в которой чем значение меньше - тем лучше), делать её ежедневной, недельной или месячной, а так же можно объединить две метрики в двойную:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732037/original/i_1lXCddMyQN9dfxnG6Ugpu_kpLO5wosaA.png?1646155677\nСреди метрик должности есть главная (ГМ или ГСД).', 'По умолчанию главной назначается первая в сортировке метрика.', 'Изменять сортировку метрик можно перетаскиванием (зажав кнопку мыши на нужной метрике).']|0.2846111
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['А если ответственный за выполнение показателя уволился, можно всегда передать его метрику приемнику.', 'Обо всех этих действия пошагово\nразберем в инструкции (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525754)\n.', '### Шаг 2.']|0.3021836
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['Но в дашбордах есть возможность на один виджет вывести графики метрик из разных должностей.', 'Вы в любой момент можете разделить двойную метрику обратно на две раздельные (все значения при этом будут сохранены).', 'Для этого просто нужно отключить переключатель Двойная метрика в настройках метрик.']|0.3037858
мы можем перенести влю базу знаний на другой аккаунт?|['Правильно организованная и наполненная база знаний может значительно автоматизировать ряд процессов в вашей компании: ускорить ввод в работу новых сотрудников, защитить вас от потери знаний с уходом старых сотрудников, дать быстрый и удобный доступ к необходимой информации каждому сотруднику, исправить сырые процессы (которые никогда и никем не были описаны или описаны очень давно и не соответствуют реалиям).', 'И, главное, вы заставите каждый ваш документ работать, потому что База знаний Platrum включает в себя инструмент Академии.', 'К каждой статье вы можете добавить проверочные вопросы и создать из них курсы и экзамены, которые автоматически будут обучать ваших сотрудников и помогать контролировать их знания.']|0.30760682
мы можем перенести влю базу знаний на другой аккаунт?|['Такая реализация\xa0дополнительно поможет убедиться, что сотрудник действительно знает материал, а не списал его в прошлый раз.\nВ курс с автоматическим контролем знаний попадают только закрытые вопросы из тестов, закрытые вопросы из экзамена требуют проверки тренером, поэтому не могут быть проконтролированы автоматически.', '### Настройки автоматического контроля знаний\nПо умолчанию автоматический контроль знаний выключен.', 'Включить его и настроить можно в разделе Настройки -> Академия -> Автоматический контроль знаний.']|0.33194286
мы можем перенести влю базу знаний на другой аккаунт?|"['Вы сможете сами отслеживать работу своих сотрудников в одном удобном инструменте.', 'А с Начальным тарифом вы сможете делать это без ограничений:\n\n##### База знаний\nДанный инструмент говорит сам за себя - своя база знаний в компании просто необходима, чтобы было проще обучать новых сотрудников, знакомить их со своими правилами и распорядками, чтобы новые сотрудники могли быстрее влиться в ваш коллектив, а так же хранить важную коммерческую информацию, которая может забыться или потеряться, а в базе знаний все находится в одном месте и никогда не потеряется:\n\n##### Академия\nС помощью данного инструмента вы сможете не только обучать новых сотрудников, беря статьи из базы знаний, но и так же вести контроль знаний, добавляя в курсы тестовые вопросы или даже целые экзамены с открытыми ответами, дабы точно знать, что с информацией сотрудники ознакомлены и вникли в то, что они читали:\n\n#### Тариф ""Базовый""\nДанный тариф подходит более крупным компаниям, которым уже важно грамотно вести учет своих финансов и планировать свой бюджет, а так же из-за роста числа сотрудников, контролировать амортизацию оборудования и иметь единое пространство для хранения доступов важные сторонние ресурсы.', 'В него входят все инструменты из предыдущих тарифов (Бесплатный и Начальный), но так же дополнительно полностью убраны ограничения с данных инструментов:\n\n##### Финансовый учет\nДанный инструмент позволяет удобно, а главное четко и без ошибок вести все финансовые манипуляции внутри компании.']"|0.33361706
мы можем перенести влю базу знаний на другой аккаунт?|['Ниже мы подготовили для вас навигацию по основным статьям и этапам настройки Базы знаний:\n\n### Добавляем первый раздел и статью\nПравильная структура в базе знаний это основа.', 'Помимо наглядности она даст вам возможность легко распределить доступы и зоны ответственности внутри каждого раздела.', 'Один раз организовав структуру внутри базы знаний вам больше не придется вспоминать об этом вопросе, так как система продолжит работать без вашего участия.']|0.33384532
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['То, какие дни считаются выходными, а какие рабочими, берется из общих настроек проекта.', 'Относительно процента накопления будет высчитываться отклонение от плана - оно может быть как в большую, так и в меньшую сторону.', 'Благодаря этому вы \xa0сможете посмотреть, насколько вы близки к выполнению плана по приросту выручки в любой момент времени.']|0.30174434
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['Впоследствии вы сможете строить финансовые отчеты по каждой кассе в своей валюте.']|0.3225965
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['# P&L\n\n\nСОДЕРЖАНИЕ\n- Об отчёте\n- Кому доступен\n- Как работает\n- Выгрузка отчета\n- Настройка отчета\n--- Настроим группы отчета\n--- Амортизация\n\n## Об отчёте\nP&L (profit and loss) - финансовый отчет по прибыли и убытках компании.', 'Он полезен для оценки финансовых результатов деятельности компании за определенный период.', 'Отличается от ДДС тем, что в нем видно не просто доход/расход, а все делится на составляющие, что в конечном итоге позволяет понять реальную прибыль компании на разных этапах.']|0.32404378
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['Вы можете проверить, как удобно планировать свой бюджет в Platrum (На старте вам доступно до 20 заявок/месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614131/original/fHAs8lobn9ueFjol2GHf1FwGbvTHIlgDlw.png?1656602701\n9.', 'Тут вы можете контролировать учет офисного оборудования, его закупку а так же амортизацию (На старте вам доступно до 50 товаров).']|0.33683887
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|['Как правило используются разные каналы постановки задач (таск-трекеры, корпоративный мессенджер, рабочие группы и личные встречи) и это неминуемо привносит бардак в управление процессами и препятствует достижению целей.', 'Идея инструмента в том, что вы составляете и фиксируете планы на каждую рабочую неделю в одном месте.', 'Здесь вы быстро можете составить план как себе, так и подчиненному, добавив в него самые важные на данный момент для вас задачи из очереди задач.']|0.275634
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|['При этом любую идею и задачу “на потом” вы никогда не потеряете, так как она всегда будет у вас перед глазами в очереди задач.', 'https://www.youtube.com/embed/kKF0BKPyK_M?list=PLW1EmxdCk9RLu2aFkFcMXasRVUc9K6oDj\n\n## Кому доступен\nПланы доступны всем сотрудникам.', 'Каждый сотрудник может добавлять в планы задачи, которые должны быть выполнены в течение недели.']|0.2918946
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|['Это могут быть как задачи, которые вы поставили сами себе, так и поставленные вам другим сотрудником.', 'Задачи со сроком выполнения автоматически отображаются в календаре и не дублируются в очереди.', 'При этом, если вы не выполнили такую задачу в срок, она будет отображаться с красным текстом как в календаре, так и очереди.']|0.29222405
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|['Это поможет приоритезировать, какие задачи стоит брать в работу первыми.', '### Списки задач в планах\nСправа от планов выводятся разные списки с задачами, с которыми можно работать в планах.', 'Чтобы перенести задачу в план, и наоборот, из плана, нужно нажать на соответствующую кнопку.']|0.29766834
орг структуру внутри статьи нарисовать можно?|"['#### Как распечатать структуру?', 'Чтобы распечатать структуру, её можно\nсохранить в PDF\nв формате А1 и после чего отдать в печать.', 'Для этого в режиме просмотра структуры нажмите кнопку ""Экспорт в pdf""\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438144/original/nBprTvYNtYUuxXDM4keSGPSFinUYR5mUhQ.png?1645704074\nОткроется окно, в котором необходимо задать параметры: .']"|0.31067443
орг структуру внутри статьи нарисовать можно?|"['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641964/original/P4xVZ3yImYVaYP6zeSjT_ZkwUey6Yike4Q.png?1646058176\nПри выборе статьи с тестами тесты автоматически добавляются следующим шагом.', 'При желании его, как и любой другой материал, можно удалить, оставив только статью (для этого нужно навести курсор на материал и кликнуть по корзине).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641957/original/OMvBkN3fjjT175Ww3eIa0rk6Zw-wQysDoA.png?1646058175\nЕсли у вас отсутствует кнопка ""Добавить материал"", значит в Базе знаний еще нет ни одной статьи.']"|0.3504209
орг структуру внутри статьи нарисовать можно?|['Далее эту заявку рассматривает цепочка должностей согласно структуре организации вплоть до владельца.', 'Вы можете сами настроить, какие должности в цепочке нужно пропустить, а какие должны быть обязательны для любой заявки.', '#### Шаг 1.']|0.35263506
орг структуру внутри статьи нарисовать можно?|['При этом, внутри папки ест статья, у которой доступ есть только у руководителя отдела продаж.', 'Такую статью обычные сотрудники видеть не будут.', '### Комментирование\nСотрудники, выбранные в поле “Кто может работать с комментариями в статье” получают возможность оставлять в статье комментарии и предлагать исправления без возможности редактировать статью.']|0.35366336
как сохранить работу над ошибками?|"['Это поможет сотрудникам не совершать те же ошибки вновь.', 'Увидеть статусы по проверкам вы можете, если нажмете на фильтр ""Развернуть проблемы"".', 'Новое\n- проверка еще не была проработана с сотрудником;\nВ работе\n- проверка разбирается с сотрудником, идет работа по разбору ошибок;\nОтработано\n- нарушения проработаны с сотрудником;\nОтклонено\n- проверка отклонена.']"|0.34654686
как сохранить работу над ошибками?|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614128/original/X52l7jkutmS5nugbNFQSdFDNTfjAzqSHNA.png?1656602701\n10.', 'С помощью нашего расширения для Google Chrome, вы можете проверять своих сотрудников на ошибки и несостыковки в их работе с другими CRM системами (На старте вам доступно до 50 проверок в месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614130/original/_QDDZnzgGTErSVoCNT1YIO7aPzsVaoDl4A.png?1656602701\n11.']|0.35151666
как сохранить работу над ошибками?|['Сможете проверить работу нашего Task manager, который упростит постановку задач своим сотрудникам (На старте вам доступно до 100 задач в месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614114/original/QQPmVw30v7LAiq6OOtX6sZhq0_CntK2rsg.png?1656602695\n5.', 'Проверите, как удобно вести свою базу знаний для хранения и публикации информации внутри компании (На старте вам доступно создание до 20 статей).']|0.35724118
как сохранить работу над ошибками?|"['В будущем это будет доработано.', '|\nЕсли вы допустили ошибку, можно отменить действие, либо, наоборот, вернуть последнее отмененное, для этjго в левом верхнем углу есть соответствующие кнопки:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641248/original/MBGkK5vb0ZLRRczUEc3iOogUOW3gqCTxrA.png?1646057732\nОтменить действие можно также по команде Ctrl+Z.', 'Перенести свою базу знаний с другого ресурса в Platrum возможно, редактор поддерживает вставку текста из других документов с сохранением основных стилей и заголовков.']"|0.35837555
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|['При наведении на чек-лист, вы увидите, кто из сотрудников уже завершил задачу.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73037408457/original/vzJ2oAEBvKzs6DjDt5FVpQef0Np0o4l7mg.png?1672304265\nЕсли вы нажмете на имя сотрудника, то перейдете в задачу, назначенную именно на него.', 'Уже там вы можете работать с ней, как с обычной задачей.']|0.3018123
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|['Если же нужно, чтобы конкретная задача попала в план другой должности, нужно в самой задаче сменить должность\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73011272187/original/14vRfbrHst0zN5kgeIm9xw7WVrDBGyaTVg.png?1654068214\nСоздавать задачи можно в самом плане.', 'Для этого в поле “Добавить новую” нужно ввести название задачи и нажать на Enter.', 'Просроченные задачи из прошлых планов подсвечиваются красным цветом, выполненные - зеленым.']|0.30368423
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|['Ссылку для добавления в закладку, а также подробную инструкцию вы сможете найти в вашем проекте в разделе Настройки -> Контроль качества -> Настройка панели проверки:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003742499/original/_he_1bzzsiu4vC6wYn7Wx5-aNOlkdq2JxA.png?1646163672']|0.30802703
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003643166/original/f4ARn5JYBH1oxCFJuCNbWwhtELNNqA3MFg.png?1646059007\nКогда задача создана, она появится в вашем списке задач, а также в списке\nпланов.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525555)\nТакже быстро создать задачу можно в панелях, таких, как очередь в планах, колонки на досках.', 'В этом случае достаточно ввести только название задачи и сохранить, нажав на Enter.']|0.3091162
почему я не вижу доступных курсов в разделе Академия?|['Он не видит, кому еще назначен этот курс, кто является тренером.', 'Владелец проекта по умолчанию имеет доступ ко всем действиям в академии.', 'Он же назначает Администратора и Создателя курсов в настройках доступов:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641771/original/vcDHu7uj_2Sb1ZoWKHLAWV8T_f1wkjVNSQ.png?1646058042\n\n### С чего начать настройку\nДля начала стоит помнить, что Академия работает в тесной связке с Базой знаний, и первые действия начинаются именно с неё:\nhttps://www.youtube.com/embed/esLVA9YBT04\n\n#### Шаг 1.']|0.25261426
почему я не вижу доступных курсов в разделе Академия?|['А курс теперь будет им доступен в списке курсов (на главной странице Академии).', 'Участникам курса список остальных участников недоступен, так что увидеть прогресс по всем слушателям может только администратор академии или тренер данного курса.', 'Чтобы назначить конкретного участника тренером курса, нужно выбрать соответствующий пункт в выпадающем меню:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642056/original/zlDHdbujC80iGSOpEf7ave76w4YqajyHsQ.png?1646058248\nТренер курса не будет проходить курс, но сможет проверять экзамены участников.']|0.25782385
почему я не вижу доступных курсов в разделе Академия?|"['Настраиваем академию ""под себя""\n\n### Для чего вам нужна Академия\nВ небольшом видео ниже приведен пример работы инструмента и описаны основные достоинства:\nhttps://www.youtube.com/embed/4WyDAauWzMc\n\n### Кому доступна Академия\nВ академии есть несколько ролей, которые обеспечивают разный уровень доступа сотрудника к инструменту:\n- Администратор академии -\xa0сотрудник с этим уровнем доступа может создавать/редактировать/удалять курсы, назначать участников, проверять и сбрасывать прогресс, назначать тренеров.', 'У него нет ограничений в работе с Академией.', '- Создатель курсов -\xa0сотрудник с таким доступом может создавать курсы, назначать участников, тренеров, проверять результаты участников.']"|0.2641012
почему я не вижу доступных курсов в разделе Академия?|['#### Отделы не участвующие в контроле\nПо умолчанию курсы не назначаются сотрудникам, у которых в принципе нет ни одного пройденного курса в Академии.', 'Поэтому их можно не указывать в данном поле.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642483/original/vCMWu__FogjddF1jLjuulQOuqV_kuYtFJQ.png?1646058539\nЭта настройка снимает формирование автоматического курса для должностей, которые проходят курсы в академии, но по каким-либо причинам могут не участвовать в автоконтроле знаний.']|0.28582782
можно ли секции в оргсхеме менять местами?|"['Если требуется переместить статью в другую категорию или раздел, нужно нажать на кнопку “Изменить расположение” (пиктограмма “карандаша” над названием статьи) и выбрать в выпадающем окне нужный вам раздел или категорию:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640965/original/9v_8gTcYky_xVeLn1SDTvRfRsi-QRmVvlQ.png?1646057550\n\n### Удаление статей и разделов\nЕсли вам нужно удалить созданный раздел, зайдите в него и нажмите на шестеренку настроек справа от названия раздела, выберите ""Редактирование раздела"":\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033754107/original/VahkJvvzPD6Y8_9q6fM-m9LI_l-7gMNQKA.png?1669900400\nВ открывшемся окне нажмите на ""Удалить"", раздел вместе со статьями в нем будет полностью удален.', 'Если вам нужно удалить статью, зайдите в нее, в правом верхнем углу нажмите на три точки, выберите ""Удалить"".', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033754384/original/t88EGPUTaUiyA3FqOqfAVpjYwfuJGsq9ZQ.png?1669900551\n\n### Публичный раздел\nВ Platrum можно поделиться содержимым раздела с другими людьми без доступа к проекту по внешней ссылке.']"|0.3457856
можно ли секции в оргсхеме менять местами?|['### Сортировка разделов\nДля того, чтобы расположить разделы в нужном вам порядке, необходимо проставить им соответствующую сортировку в настройке раздела:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640969/original/ivcMkDbNMnfw-XXx3xR_V7fNwevFooOc8w.png?1646057551\nЕсли вы хотите видеть раздел в начале статьи, вы ставите ему самую маленькую сортировку:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640968/original/Cgmm8bBqbK6dLkkGy0gm1qksJHAz9KN62A.png?1646057551\nЧем меньше значение метрики, тем выше ее положение в структуре разделов Базы знаний.']|0.35465848
можно ли секции в оргсхеме менять местами?|['В нем вы можете выбрать другой тип расхода или отдел, в который нужно перенести этот тип со всеми вложенными в него.', 'Например, если вы приняли решение, что расходы на подбор сотрудников в каждый отдел должны учитываться к этому отделу (чтобы учитываться в его маржинальности), а не к отделу персонала.', 'Тогда, вместо удаления старых типов и создания новых в нужном отделе, вы просто их перенесете.']|0.36418384
можно ли секции в оргсхеме менять местами?|['В нем вы можете выбрать другой тип расхода или отдел, в который нужно перенести этот тип со всеми вложенными в него.', 'Например, если вы приняли решение, что расходы на подбор сотрудников в каждый отдел должны учитываться к этому отделу (чтобы учитываться в его маржинальности), а не к отделу персонала.', 'Тогда, вместо удаления старых типов и создания новых в нужном отделе, вы просто их перенесете.']|0.36418384
можно как-то, чтоб метрики не удалять, а в архив отправлять?|['Но в дашбордах есть возможность на один виджет вывести графики метрик из разных должностей.', 'Вы в любой момент можете разделить двойную метрику обратно на две раздельные (все значения при этом будут сохранены).', 'Для этого просто нужно отключить переключатель Двойная метрика в настройках метрик.']|0.2890342
можно как-то, чтоб метрики не удалять, а в архив отправлять?|['Это делается через Режим редактирования метрик (переход в него по иконке справа вверху):\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732053/original/a_dXr76fyfDKpow_blJRtN1fxI5re0aT5Q.png?1646155679\nУ метрики можно задавать, Название, Описание (пояснение, если название не однозначно описывает суть показателя), можно сделать её обратной (метрика, в которой чем значение меньше - тем лучше), делать её ежедневной, недельной или месячной, а так же можно объединить две метрики в двойную:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732037/original/i_1lXCddMyQN9dfxnG6Ugpu_kpLO5wosaA.png?1646155677\nСреди метрик должности есть главная (ГМ или ГСД).', 'По умолчанию главной назначается первая в сортировке метрика.', 'Изменять сортировку метрик можно перетаскиванием (зажав кнопку мыши на нужной метрике).']|0.29495707
