question|document_page_content|similarity_score
Как создать виджет в дашбоорд?|['Поиск по дашбордам работает как по названию дашборда, так и по фамилии его владельца.', 'Например, если вы введете фамилию сотрудника, вы увидите список всех его дашбордов\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732499/original/hTMKOfNkAS9XuS8UzmxU14Nrz-VhYVCPLQ.png?1646155978']|0.3029618
работает ли Platrum в Китае?|"['### Как работать с финансовым планированием в Platrum\nhttps://www.youtube.com/embed/jioIk0370LI?list=PLW1EmxdCk9RKbhqJYtG-bat8H3SeNg3db\nМеханика работы простая:\nКаждый сотрудник может создать заявку на согласование определенной суммы под конкретную задачу.', 'Заявку сотрудник может создать только в доступные для его должности типы расходов.', 'Далее эту заявку рассматривает цепочка должностей согласно структуре организации вплоть до владельца.', 'Вы можете сами настроить, какие должности в цепочке нужно пропустить, а какие должны быть обязательны для любой заявки.', '#### Шаг 1.', 'Создать типы расходов\nТак как сотрудники могут создавать заявки только в доступные для их должностей типы расходов, нужно в настройках типов транзакций указать, для каких должностей, какие типы расходов доступны.', 'Об этом подробно описано\nв инструкции \xa0""Настройка типов транзакций"".']"|0.38547808
работает ли Platrum в Китае?|"['#### Бесплатный\nДанный тариф присваивается проекту при первой регистрации на Platrum.', 'Он предназначен для того, чтобы вы познакомились с нашем сервисом подробнее, смогли ""Пощупать"" его.', 'На бесплатном тарифе вы можете без ограничений:\n1.', 'Создавать структуру своей компании\n, чтобы увидеть преимущества работы именно с Platrum.', 'Советуем создать тестовых пользователей (На старте у вас может быть 5 активных пользователей).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003746393/original/wZS9NYEHp71WAPiIovpCMIUP0Yh-ROJDuQ.jpeg?1646166837\n2.', 'Создавать и заполнять метрики\nкак свои, так и своих подчиненных или сотрудников компании для отслеживания эффективности работы.']"|0.39015496
работает ли Platrum в Китае?|['Это может быть востребовано в случае, если у вас несколько направлений в бизнесе и вы хотите разделить их в Platrum.', 'Каждый проект работает обособлено от других.', 'Это означает, что для каждого проекта вам нужно будет приобрести свою лицензию (в случае необходимости), добавить сотрудников, наполнить данными.', 'Данные в разных проектах одного владельца никак не синхронизируются между собой.', 'При этом пользователь может быть как владельцем одного проекта, так и рядовым сотрудником в другом.', 'Для создания нового проекта нужно нажать по иконке профиля слева вверху - Проекты - Добавить проект.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083808/original/yy_sV7FlSeUVQMf4hdxdzOvl-rK-p86hmw.png?1645106690\nЧтобы переключаться между несколькими проектами, необходимо нажать на ваш аватар и далее на название текущего проекта - откроется список всех ваших проектов.']|0.40076172
работает ли Platrum в Китае?|['# Описание функциональности и инструкция по установке и эксплуатации\n\n\nPlatrum - это сервис автоматизации менеджмента.', 'Platrum это облачное решение, то есть он не требует установки на вашем ПК и доступен из любого современного интернет-браузера при условии наличия Интернета.', 'Ниже представлена инструкция по регистрации и ссылки на разделы документации по каждой из представленных в сервисе возможностей.', 'СОДЕРЖАНИЕ\n- Регистрация\n- Пароль\n- О работе с проектами\n--- Демо-данные\n--- Из чего состоит проект\n----- Меню с инструментами\n----- Основные настройки\n--- Заказ внедрения\n- Тарифы и оплата\n--- Как устроена оплата лицензии\n--- Как работают лимиты\n--- Кто может работать с лицензиями\n--- Если нужно изменить параметры купленной лицензии\n--- Работа с несколькими проектами\n--- Уведомления\nРегистрация\nНа странице\nhttps://platrum.ru/ (https://platrum.ru/)\nнажмите кнопку “Регистрация”.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083129/original/OfTj178Mj_gS4cBnRj9c-OTyRXEyibHqRA.png?1645106210\nНа открывшейся странице введите данные для регистрации: e-mail, номер мобильного телефона и ваше имя.', 'При регистрации вы принимаете условия Лицензионного договора и Политики обработки персональных данных, поэтому внимательно ознакомьтесь с их содержанием (ознакомиться с текстом указанных документов можно напротив соответствующего чекбокса.', 'Если вы принимаете условия Лицензионного договора, поставьте галочку в квадрате под строкой с вашим именем.']|0.40445554
где я могу получить информацию о том,что такое Программа обучения и как с ней работать?|['Информация о непройденных курсах, а также незавершенных обязательных курсах будет видна на рабочем столе сотрудника и его руководителя:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642049/original/KUQs8T-qmZaHusrYxdWONa-wQYapcDX1gA.png?1646058246']|0.29178977
где я могу получить информацию о том,что такое Программа обучения и как с ней работать?|['Исходя из статей в Базе знаний, вы можете создавать курсы для контроля знаний сотрудников - создавать тесты и экзамены внутри курса (На старте вам доступно до 5 курсов).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614129/original/EAf8tsGAMjLp6JOo17SqQNAD4VB34BJMag.png?1656602701\n7.', 'Тут вы сможете отслеживать свои поступления/траты/перемещения средств внутри компании.', 'На старте вам доступно до 50 транзакций в месяц:\n- 20 транзакций дохода;\n- 20 транзакций расхода;\n- 10 транзакций перемещения.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614127/original/tf7CTUiCPnaBY8_UNHqMRlrQacgsap_nQg.png?1656602701\n8.', 'Вы можете проверить, как удобно планировать свой бюджет в Platrum (На старте вам доступно до 20 заявок/месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614131/original/fHAs8lobn9ueFjol2GHf1FwGbvTHIlgDlw.png?1656602701\n9.']|0.31650168
где я могу получить информацию о том,что такое Программа обучения и как с ней работать?|['Подробнее о работе отчета можно ознакомиться в следующей статье\n“Отчет Контроля качества” (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525809)']|0.332541
где я могу получить информацию о том,что такое Программа обучения и как с ней работать?|"['Такая система дает вам четкое разделение зон ответственности за каждый документ в базе знаний.', 'Подробнее о том, как создавать статьи и настраивать доступы к ним вы можете узнать из нашего видео:\nhttps://www.youtube.com/embed/I3X_mBPn_Fk\n\n### Осваиваем совместную работу над документами\nПосле написания первой версии документа может потребоваться показать его коллегам для того, чтобы получить от них замечания и предложения по доработке или исправлению.', 'На этом шаге (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525537)\n (https://help.platrum.ru/article/55-article)\nвы узнаете как организовать данный процесс в Platrum.', '### Заставим документы работать\nТеперь, когда у вас есть настроенная и наполненная база знаний, пора сделать так, чтобы все ваши документы и регламенты не были написаны ""в стол"".', 'Добавьте проверочные вопросы (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540)\n (https://help.platrum.ru/article/23-article)\nк каждой статье и запустите процессы обучения и контроля знаний сотрудников.', 'После этого уровень знаний ваших сотрудников поднимется в разы, любое изменение в важных документах будет гарантированно и без промедлений прочитано и усвоено всеми, а новые сотрудники будут в несколько раз быстрее выходить на результат.', '### Знакомимся с отчетом\nОтчет поможет найти документы, которые никто не читает, документы, к которым ни у кого нет доступа, документы без проверочных вопросов и многое другое.']"|0.33638537
Где могу посмотреть удаленные статьи на платрум?|['Подробнее о работе отчета можно ознакомиться в следующей статье\n“Отчет Контроля качества” (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525809)']|0.36031944
Где могу посмотреть удаленные статьи на платрум?|['С работой отчета можно\nпознакомиться в статье.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525536)']|0.3666829
Где могу посмотреть удаленные статьи на платрум?|"['Такая система дает вам четкое разделение зон ответственности за каждый документ в базе знаний.', 'Подробнее о том, как создавать статьи и настраивать доступы к ним вы можете узнать из нашего видео:\nhttps://www.youtube.com/embed/I3X_mBPn_Fk\n\n### Осваиваем совместную работу над документами\nПосле написания первой версии документа может потребоваться показать его коллегам для того, чтобы получить от них замечания и предложения по доработке или исправлению.', 'На этом шаге (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525537)\n (https://help.platrum.ru/article/55-article)\nвы узнаете как организовать данный процесс в Platrum.', '### Заставим документы работать\nТеперь, когда у вас есть настроенная и наполненная база знаний, пора сделать так, чтобы все ваши документы и регламенты не были написаны ""в стол"".', 'Добавьте проверочные вопросы (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540)\n (https://help.platrum.ru/article/23-article)\nк каждой статье и запустите процессы обучения и контроля знаний сотрудников.', 'После этого уровень знаний ваших сотрудников поднимется в разы, любое изменение в важных документах будет гарантированно и без промедлений прочитано и усвоено всеми, а новые сотрудники будут в несколько раз быстрее выходить на результат.', '### Знакомимся с отчетом\nОтчет поможет найти документы, которые никто не читает, документы, к которым ни у кого нет доступа, документы без проверочных вопросов и многое другое.']"|0.36680943
Где могу посмотреть удаленные статьи на платрум?|['Доступ настраивается там же, где и\nдоступы на просмотр и редактирование статьи.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525534)\nСотрудники с обычным доступом на просмотр не увидят комментарии, для них статья будет выглядеть как обычно.', '### Как оставить комментарий или внести предложение по изменению текста\nДля того, чтобы прокомментировать или изменить какой-то фрагмент текста, вам нужно выделить его и выбрать в появившемся меню нужное действие:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641621/original/PvtcOIazb2hL48vuLR_awDAp7TsL8mg7yw.png?1646057935\nВыбрав комментирование вы сможете ввести свой комментарий и после сохранения сразу увидите его в статье\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641619/original/WVZo4DCE3eKNNxQh2xicwUgJVDPgO-Wk5Q.png?1646057935\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641617/original/rDqR62YKPUFkMw1EgOYZzRw0sWINQBRb0A.png?1646057934\nСвой или чужой сохраненный комментарий всегда можно просмотреть нажав на выделенное место в тексте или на отметку комментария справа:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641620/original/zA7P-vtnSl4Y6MxTMCutf0BHDp2ceTmt3w.jpeg?1646057935\nАналогично с предложением изменения, после выбора нужного пункта в меню, которое появляется при выделении текста, выделенный текст станет редактируемым и вы сможете внести свое предложение:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641626/original/Lma1NaStD1he6ito4Z9zPOPuG0b8CW-lag.png?1646057940\nПредложение можно просмотреть так же, как и комментарий (показано выше).', 'В комментариях и предложениях вы и ваши коллеги можете оставить неограниченное кол-во ответов:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641618/original/yr6_kDswJEt2ZSAC2tT8-tOZh3AcS2AXPQ.png?1646057934\nПри ответе на ваш комментарий, вы получите уведомление об этом.', 'Также уведомление придет, когда вашу правку приняли или отклонили:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641616/original/lk921ah7y2unEm0uKGxkYTVdTwKOom-hdQ.png?1646057934\n\n### Кто может обработать комментарий\nПометить комментарий решенным или принять/отклонить предложение может редактор статьи.', 'При принятии предложения текст автоматически сразу заменяется.', 'Все принятые и отклоненные предложения и комментарии хранятся в истории, которая открывается по иконке комментария вверху-справа\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641611/original/7lQCVGCDe0g6oq1ywyAWFoMcYhJvYwy5Ew.png?1646057932\nСтатьи, в которых есть комментарии или предложения будут также помечаться специальным знаком в навигационной панели слева\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641615/original/-KJIvOZP30t_4_Rz8RT-FpeN4d87dQyUxg.png?1646057934']|0.3789625
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['Чтобы пользователю извне без авторизации было доступно содержимое раздела,\xa0нужно отправлять именно ту ссылку, которая появится в поле Публичный URL, а не из адресной строки.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640962/original/dewpXqDCx5OxX8AHwFaW9Al77zbG11p1aQ.png?1646057549\nНа текущий момент публичным можно сделать только раздел целиком.', 'Отдельные статьи сделать публичными нет возможности.', '### Сортировка разделов\nДля того, чтобы расположить разделы в нужном вам порядке, необходимо проставить им соответствующую сортировку в настройке раздела:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640969/original/ivcMkDbNMnfw-XXx3xR_V7fNwevFooOc8w.png?1646057551\nЕсли вы хотите видеть раздел в начале статьи, вы ставите ему самую маленькую сортировку:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640968/original/Cgmm8bBqbK6dLkkGy0gm1qksJHAz9KN62A.png?1646057551\nЧем меньше значение метрики, тем выше ее положение в структуре разделов Базы знаний.']|0.33780771
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['Тогда вам нужно нажать на сумму в типе транзакции, у вас раскроется список.', 'В правом верхнем углу списка с транзакциями вы найдете кнопку копирования:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73035868543/original/UuoERkB5hgYGRqaHcIzz3nXjxaNcejCo6Q.png?1671101529']|0.34252107
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|"['Чтобы открыть тег полностью, достаточно нажать на него:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003643145/original/p2sMFrh2wrVVNUE5ry3-Sd5sZWAVt01qvw.png?1646058992\nТак же существует ""Администрирование тегов"" в настройке проекта:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003643169/original/OlhdEnCM5kmajIy_vFo-ZISwMaOIi0J8Cw.png?1646059008\nЗдесь вы можете создать теги, редактировать уже существующие а так же удалять ненужные.']"|0.34898484
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438160/original/t0tzUdXfgTdi2a8KaoZE3UXzH59OTt_DaQ.png?1645704080\nДля этого:\n- Перейдите в режим редактирования структуры;\n- Наведите курсор на нижнюю или боковую границу блока (в зависимости от того, как вы хотите ее растянуть: вширь или в длину), появится двойная стрелка;\n- Зажмите левую кнопку мыши и потяните границу в нужную сторону.', 'После сохранения текст станет отображаться корректно:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003438157/original/tMdmpP5VD0eFaQtUtr-jf1crfhw9Nh8oTw.png?1645704080']|0.34934056
Подскажите, пожалусйта, как удалить демо-данные по метрикам|"['Для этого просто нужно отключить переключатель Двойная метрика в настройках метрик.', 'Обратите внимание, в двойных метриках на данный момент нет квот.', '#### Графики работы\nВ зависимости от графика работы в случае с дневной метрикой у разных сотрудников разные дни должны быть выходными и рабочими.', 'Периоды для заполнения метрик формируются исходя из присвоенного сотруднику графика работы.', 'Подробнее о графиках работы\nчитайте в отдельной статье.', '(https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525757)\n\n### Передача метрик на одной должности\nhttps://www.youtube.com/embed/HAcKEKceXmQ?list=PLW1EmxdCk9RLifE7Rz6ZvsasPB1QrtGA9\nЕсли на должности меняется сотрудник и вам нужно передать значения метрик, то можно это сделать следующим образом:\n- Снимаете с должности первого сотрудника\n- Назначаете его преемника\n- Переходите на рабочий стол первого сотрудника (даже если он уже удален, вы можете просматривать его метрики)\n- Включаете фильтр ""Показать архивные метрики""\n- В разделе ""Архивные метрики"" у этого сотрудника вы увидите метрики, которые он вел до того, как его сняли с должности.', 'У каждой метрики вы можете открыть меню выбора преемника.']"|0.29998818
Подскажите, пожалусйта, как удалить демо-данные по метрикам|"['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083421/original/Kr4pO7cNZNLHbSoFCWM4q2YbdoM4l47Cjg.png?1645106387\nВажно:\nПеред тем, как начать настройку проекта под себя, демо-данные обязательно нужно удалить.', 'Иначе впоследствии, когда вы будете наполнять проект своими данными, вы раньше израсходуете лимит, а удаляя демо-данные с уже отредактированной структурой и созданными метриками, потеряете их.', 'Если вы хотите сохранить такую же структуру компании - не переживайте.', 'Вы сможете выбрать ее после удаления демо-данных.', 'осле того, как вы нажмете кнопку ""Удалить демо-данные"", вы окажетесь на странице, где будет предложено выбрать шаблон структуры, на основе которого вы будете создавать структуру вашей компании.', 'Также, вы можете загрузить свой шаблон, если вы ранее уже создавали его в другом проекте или вам предоставили его на обучающем курсе.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083502/original/P0nSo2YY4tARN0Kr0VgFau4YHSRwmp3Idw.png?1645106466\n\n### Из чего состоит проект\n\n#### Меню с инструментами\nСлева в каждом проекте есть панель, в которой размещены кнопки для переключения между инструментами Platrum.']"|0.3192455
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['# С чего начать работу с метриками\n\n\n\n## Для чего нужны Метрики и Дашборды\nМетрики и Дашборды позволят контролировать выполнение показателей всеми сотрудниками компании от рядового до руководителя.', 'Заполняя свои статистики, каждый сотрудник чувствует личную ответственность за результат и успех компании.', 'Поэтому важно правильно назначить каждой должности свои метрики и отладить контроль за ключевыми показателями.', 'https://www.youtube.com/embed/uxvrr7N-oSs?list=PLW1EmxdCk9RLifE7Rz6ZvsasPB1QrtGA9\n\n### Шаг 1.', 'Создаем первую метрику и разбираемся с механикой\nДля начала работы с метриками ее нужно назначить для какой-либо из должностей.', 'После того, как метрика создана, ее можно заполнять, устанавливать квоты, смотреть средние значения за периоды.', 'А если ответственный за выполнение показателя уволился, можно всегда передать его метрику приемнику.']|0.3228644
Подскажите, пожалусйта, как удалить демо-данные по метрикам|['https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732246/original/VSKtErOgMebiXWHjq1VM1vz_KRDf5ez-QQ.png?1646155838\n\n### Отчет по метрикам\nИз рабочего стола пользователя можно перейти в отчет по метрикам.', 'Данные в отчете видны по своим метрикам, а также метрикам подчиненных.', 'То есть, владелец компании, видит метрики всей компании.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732255/original/hyEMoseW-_p2E_iUthEUj1LAPJwYBkBhOQ.png?1646155840\nВ данном разделе пользователь может увидеть в удобном табличном виде метрики своих подчиненных (Владелец проекта видит метрики всех сотрудников):\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732254/original/V8hKtdQ4hlq9xyEsPvNXrvYfj_hUZhyC_g.png?1646155840\nНапример, вам необходимо проверить, все ли подчиненные заполнили свои метрики?', 'Просмотрев отчет, вы можете с легкостью увидеть это, не перебирая метрики всех своих сотрудников по очереди.', 'Давайте рассмотрим инструмент подробнее:\nВ отчете вы видите следующие колонки:\n- Сотрудник\n- Должность - должность сотрудника\n- Метрика - название метрики сотрудника\n- Значения 7, 6, 5.... - порядковый номер периода на метрике\n- Среднее - общее среднее значение для всех значений метрики\n- Проблем - отображает кол-во проблем в метрике (Кол-во не заполненных значений метрик)\nВы можете воспользоваться фильтрами сверху таблицы для более удобной сортировки и навигации по ней:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732258/original/aLDNjpqaURwDrzDBpTzKfvxkzINnzQ_3bg.png?1646155840\n- Фильтр по должностям\n- Поиск - можете вводить как сотрудника, так и должность и название метрики\n- Убрать последний период - убирает последний столбец порядковых номеров (1)\n- Только проблемные - оставляет только не заполненные метрики\n- Относительные значения - переводит значения метрик в проценты (%), при этом за 100% берется самое большое значение.', 'Так вам будет проще сравнивать показатели значений между собой.']|0.32644734
мы можем перенести влю базу знаний на другой аккаунт?|['Исходя из статей в Базе знаний, вы можете создавать курсы для контроля знаний сотрудников - создавать тесты и экзамены внутри курса (На старте вам доступно до 5 курсов).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614129/original/EAf8tsGAMjLp6JOo17SqQNAD4VB34BJMag.png?1656602701\n7.', 'Тут вы сможете отслеживать свои поступления/траты/перемещения средств внутри компании.', 'На старте вам доступно до 50 транзакций в месяц:\n- 20 транзакций дохода;\n- 20 транзакций расхода;\n- 10 транзакций перемещения.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614127/original/tf7CTUiCPnaBY8_UNHqMRlrQacgsap_nQg.png?1656602701\n8.', 'Вы можете проверить, как удобно планировать свой бюджет в Platrum (На старте вам доступно до 20 заявок/месяц).', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73014614131/original/fHAs8lobn9ueFjol2GHf1FwGbvTHIlgDlw.png?1656602701\n9.']|0.29829374
мы можем перенести влю базу знаний на другой аккаунт?|['Участник видит его во вкладке \xa0Активные курсы и может пройти.', 'Он не видит, кому еще назначен этот курс, кто является тренером.', 'Владелец проекта по умолчанию имеет доступ ко всем действиям в академии.', 'Он же назначает Администратора и Создателя курсов в настройках доступов:\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641771/original/vcDHu7uj_2Sb1ZoWKHLAWV8T_f1wkjVNSQ.png?1646058042\n\n### С чего начать настройку\nДля начала стоит помнить, что Академия работает в тесной связке с Базой знаний, и первые действия начинаются именно с неё:\nhttps://www.youtube.com/embed/esLVA9YBT04\n\n#### Шаг 1.', 'Добавляем тесты\nКурсы формируются из статей Базы знаний, а также созданных в них тестов.', 'После каждого материала в Базе знаний можно добавить проверочный вопрос.', 'Подробнее об этом шаге\nсказано в инструкции.']|0.34247243
мы можем перенести влю базу знаний на другой аккаунт?|['Эта настройка позволит вам гибче настраивать прохождение курсов сотрудниками, но мы настоятельно советуем не отключать экзаменационность у открытых вопросов, так вы сможете лучше проверить усвоение материала своими сотрудниками.']|0.3467682
мы можем перенести влю базу знаний на другой аккаунт?|"['Такая система дает вам четкое разделение зон ответственности за каждый документ в базе знаний.', 'Подробнее о том, как создавать статьи и настраивать доступы к ним вы можете узнать из нашего видео:\nhttps://www.youtube.com/embed/I3X_mBPn_Fk\n\n### Осваиваем совместную работу над документами\nПосле написания первой версии документа может потребоваться показать его коллегам для того, чтобы получить от них замечания и предложения по доработке или исправлению.', 'На этом шаге (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525537)\n (https://help.platrum.ru/article/55-article)\nвы узнаете как организовать данный процесс в Platrum.', '### Заставим документы работать\nТеперь, когда у вас есть настроенная и наполненная база знаний, пора сделать так, чтобы все ваши документы и регламенты не были написаны ""в стол"".', 'Добавьте проверочные вопросы (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540)\n (https://help.platrum.ru/article/23-article)\nк каждой статье и запустите процессы обучения и контроля знаний сотрудников.', 'После этого уровень знаний ваших сотрудников поднимется в разы, любое изменение в важных документах будет гарантированно и без промедлений прочитано и усвоено всеми, а новые сотрудники будут в несколько раз быстрее выходить на результат.', '### Знакомимся с отчетом\nОтчет поможет найти документы, которые никто не читает, документы, к которым ни у кого нет доступа, документы без проверочных вопросов и многое другое.']"|0.35033715
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['# P&L\n\n\nСОДЕРЖАНИЕ\n- Об отчёте\n- Кому доступен\n- Как работает\n- Выгрузка отчета\n- Настройка отчета\n--- Настроим группы отчета\n--- Амортизация\n\n## Об отчёте\nP&L (profit and loss) - финансовый отчет по прибыли и убытках компании.', 'Он полезен для оценки финансовых результатов деятельности компании за определенный период.', 'Отличается от ДДС тем, что в нем видно не просто доход/расход, а все делится на составляющие, что в конечном итоге позволяет понять реальную прибыль компании на разных этапах.', 'https://www.youtube.com/embed/MH1ZiAvm7yw?list=PLW1EmxdCk9RIUg3SQaAP5yJYnShvKFb6Q\n\n## Кому доступен\nПо умолчанию отчет доступен только Владельцу проекта.', 'Чтобы другие сотрудники могли видеть отчет, нужно выдать соответствующий доступ можно в меню Настройки -> Права доступа -> Финансы\nhttps://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003736671/original/ZYTbZdwBZycVKkht9EroQ7aVxiwwnqvF-g.png?1646159040\nМожно выдать как отдельный доступ только на просмотр, так и на настройки этого отчета.', 'Сотруднику будут доступны данные в отчете по доступным ему кассам.', 'Соответственно, если ему доступна только одна из нескольких касс, в отчете он будет видеть данные только по доступной ему.']|0.3236783
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['План в выходные и рабочие дни будут отличаться и высчитываются, исходя из соответствующих данных о выручке в выходные и рабочие дни.', 'То, какие дни считаются выходными, а какие рабочими, берется из общих настроек проекта.', 'Относительно процента накопления будет высчитываться отклонение от плана - оно может быть как в большую, так и в меньшую сторону.', 'Благодаря этому вы \xa0сможете посмотреть, насколько вы близки к выполнению плана по приросту выручки в любой момент времени.', 'https://roistat.platrum.ru/file/image?id=18ec0a47ed120cb72ef2b3c1c22f612e\nДанные о выручке поступают в отчет на основе данных о финансовых транзакциях, которые вы добавляете в проект.', 'Поэтому, чтобы отчет был максимально полезен, стоит добавлять все транзакции по всем кассам.', 'Как добавить транзакцию,\nописано в статье.']|0.32903633
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|['Ее сумма будет поделена в процентном соотношении и каждая часть пополнит баланс своего фонда.', 'Если у вас в проекте есть несколько касс с разными валютами, то сумма поступлений будет приводится к одной валюте основной кассы.']|0.34099507
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|"['Для этого при создании транзакции установите флаг ""Распределить доход"" и выберите, как именно вы хотите ее учесть:\n- Равномерно на несколько месяцев, первая сумма будет начислена со следующего месяца\n- Часть суммы - сразу в определенную дату, остаток на несколько месяцев вперед\n- Вручную - тут вы можете указать самостоятельно, в какие даты какие суммы нужно начислить.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003735451/original/PG65685oosmIfNDjTXhB3p17TgahesVvKA.png?1646158103\nЧтобы в P&L и других отчетах просматривать данные за те даты, которые вы выбирали, выберите в поле ""Дата транзакции"" нужное представление:\n- По дате транзакции - по дате ее создания\n- По дате отчета - при построении учета дата транзакции будет по той дате, которую вы выбрали в этом поле\n- По дате начисления - выручка будет отображаться в тех периодах, которые выбраны для начисления.', 'Обратите внимание:\nЕсли дата начисления не указывается, в представлении отчета по дате начисления транзакция учитываться не будет.', 'https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003735452/original/oBB6OgghZc2pzU2izL7itT49tqvCeXB6ZQ.png?1646158103\n\n## Импорт транзакций из файла\nВы можете загрузить в проект сразу список транзакций вместо создания каждой транзакции вручную.', 'Загрузить можно транзакции всех трех типов (доходы, расходы, перемещение).', 'Подробно об импорте также доступна видео-инструкция\nhttps://www.youtube.com/embed/8ZmhZnO9kk0?list=PLW1EmxdCk9RIUg3SQaAP5yJYnShvKFb6Q\n\n### Подготовка файла\nЗагрузка происходит из CSV файла (любая электронная таблица легко сохранятся в данном формате).', 'Для импорта вам нужно подготовить файл следующего формата:\n| Касса | Сумма | Автор | Тип | Дата создания | Дата отчета | Описание |\n| ИП Иванов | 10000 | Евгений Ленский | Поступление от оплаты счета | 07.02.2020 | 03.06.2019 | ""ООО """"Ромашка"""" - Оплата по Агентскому договору № 1"" |\n| Основная | 999.59 |  | Поступление от оплаты счета |  | 03.06.2019 | ""ООО """"Ромашка"""" - Оплата по Счету №21"" |\n| Основная | 1500 |  | Поступление от оплаты счета |  |  |  |\n- В колонке Касса\xa0нужно указать название кассы в том виде, как вы его задали в проекте.']"|0.35035068
