question|document_page_content|similarity_score
где я могу получить информацию о том,что такое Программа обучения и как с ней работать?|"В самом начале, все курсы, которые у вас были созданы до этого, будут находиться в ""Курсах без программ"": https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73023388060/original/BLhEArTU1ydWs_MTknd79CZRePeZaUb8og.png?1662561314 Если у вас еще нет курсов, просмотрите статью (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525541-%D1%81%D0%BE%D0%B7%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5-%D0%BA%D1%83%D1%80%D1%81%D0%B0) для создания первого курса."|0.3138613
Где могу посмотреть удаленные статьи на платрум?|Каждому сотруднику вы можете поменять график работы. Подробнее читайте в отдельной статье (https://help.platrum.ru/article/53-article)|0.32393932
Где могу посмотреть удаленные статьи на платрум?|Чтобы иметь быстрый доступ к некоторым статьям Базы знаний, можно добавить их в Избранное по нажатию на пиктограмму сердца в правом верхнем углу (доступно в режиме просмотра). Избранные статьи появятся на главной странице Базы знаний в соответствующем разделе: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641272/original/6vFfaU0Sth7KQXjqszRtB7rFgwPwMDtMsA.png?1646057738 Также для редакторов и сотрудников с правами на комментирование доступен просмотр истории комментариев и предложений. Эту функциональность подробнее рассмотрим в статье “ Совместная работа со статьей (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525537) ”.|0.3283705
Где могу посмотреть удаленные статьи на платрум?|Отчет по состоянию ваших счетов на каждый момент времени. Как работать с отчетом, можно прочитать в инструкции. (https://help.platrum.ru/ru-RU/support/solutions/articles/73000525790-Остатки)|0.33023602
Где могу посмотреть удаленные статьи на платрум?|В этой статье (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525535) подробнее познакомимся с устройством редактора статей. Освоив его с помощью, вы сможете наполнить вашу базу знаний материалами. Или делегировать этот процесс ответственным, которых вы назначите в следующем шаге|0.33110917
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|Чтобы за выделенным текстом была закреплена ссылка, нужно выбрать в меню “Ссылка” и появится поле для вставки ссылки. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641264/original/y-FxwpgwBv9lopsOdmofXJ_Dx095Y8g-Tg.png?1646057736 В это поле помимо ссылки можно также добавить идентификатор заголовка, чтобы сослаться на какую-то часть текст внутри статьи (якорная ссылка). Скопировать его можно, наведя в режиме редактирования на нужный заголовок: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641267/original/5pmxVSs_0J98LKtDbsvr6kfJbiqjDhk6Rw.png?1646057737 Если ссылаться нужно на одну из уже созданных статей, конкретного сотрудника на структуре или отдел, это можно сделать с помощью операторов #, @, ^ соответственно. Например, мы хотим, чтобы при наведении на имя сотрудника показывался его профиль из структуры, для этого в нужном месте текста ставим знак @ и выбираем сотрудника из выпадающего списка: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641273/original/4E9uFqodrchxbmn4ZVXP5GQdRdQfWk4SFg.png?1646057738 В другом регламенте нам нужно указать название отдела, чтобы при смене сотрудников на должности каждый раз не приходилось обновлять регламент. Для этого используем оператор ^: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641261/original/PHnA7p4Rbbv0WjsC35WnNAGiBZ0Bg7aSmg.png?1646057736 По аналогии можно сослаться на одну из уже добавленных статей, поставив в нужном месте текста #: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641265/original/y8aDi1ncG6C9kn9q5vtdBGiLNWpfkJIDiw.png?1646057736|0.27212605
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|По умолчанию в url переносится заголовок статьи на латинице. Если он не устраивает, либо название статьи поменялось и не соответствует тому, что в url, а данной настройке можно указать свое название. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641262/original/8FptzZKQ__tcuZ9b4vTjMvIEy1K1kzf7gw.png?1646057736|0.31027627
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|Этот способ использовался до появления расширения, но он также является рабочим и им можно воспользоваться, например, если вы предпочитаете использовать браузер, отличный от Google Chrome. Ссылку для добавления в закладку, а также подробную инструкцию вы сможете найти в вашем проекте в разделе Настройки -> Контроль качества -> Настройка панели проверки: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003742499/original/_he_1bzzsiu4vC6wYn7Wx5-aNOlkdq2JxA.png?1646163672|0.33512217
как мне скопировать ссылку так, чтобы при открытии открылся сразу нужный заголовк?|Если вам нужно выгрузить отчет, в правом верхнем углу вы можете нажать на иконку копирования, а затем вставить данные в любую нужную вам таблицу. Есть возможность частично выгрузить данные, например, только для одного типа транзакций. Тогда вам нужно нажать на сумму в типе транзакции, у вас раскроется список. В правом верхнем углу списка с транзакциями вы найдете кнопку копирования: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73035868145/original/s5URSRWohIF9brv-2jJ1Ltjm5eK829pz_A.png?1671101307|0.35164678
Подскажите, пожалусйта, как удалить демо-данные по метрикам|Для начала работы с метриками ее нужно назначить для какой-либо из должностей. После того, как метрика создана, ее можно заполнять, устанавливать квоты, смотреть средние значения за периоды. А если ответственный за выполнение показателя уволился, можно всегда передать его метрику приемнику. Обо всех этих действия пошагово разберем в инструкции (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525754) .|0.29875016
Подскажите, пожалусйта, как удалить демо-данные по метрикам|"Если вам нужно передать метрику между должностями: - Заходите на Рабочий стол к сотруднику, из метрики которого будете копировать значения, в ней нажимаете на три точки, затем в появившемся меню ""Показать исторические данные""; - В том же меню нажимаете следом на ""Скопировать данные в буфер обмена""; - Заходите на Рабочий стол к сотруднику, которому нужно передать значения метрики; - Нажимаете на три точки в метрике, следом ""Вставить данные из буфера обмена"". https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026929150/original/00CVziXIASo2u4dj_CtWumxCXnqPe-HEow.png?1665136625 Обратите внимание, что если у вас уже есть значения в метрике, то вставляемые значения заменят текущие, об этом будет предупреждение перед тем, как значения будут вставлены."|0.3011791
Подскажите, пожалусйта, как удалить демо-данные по метрикам|"Как только вы зарегистрировались в системе, вы попадаете в свой новый проект, где видите демо-данные. Они предназначены для того, чтобы вы при первом знакомстве с продуктом, могли визуально представить, как все устроено и что будет у вас в результате настройки, а также вдохновиться некоторыми идеями по организации работы в проекте. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083421/original/Kr4pO7cNZNLHbSoFCWM4q2YbdoM4l47Cjg.png?1645106387 Важно: Перед тем, как начать настройку проекта под себя, демо-данные обязательно нужно удалить. Иначе впоследствии, когда вы будете наполнять проект своими данными, вы раньше израсходуете лимит, а удаляя демо-данные с уже отредактированной структурой и созданными метриками, потеряете их. Если вы хотите сохранить такую же структуру компании - не переживайте. Вы сможете выбрать ее после удаления демо-данных. осле того, как вы нажмете кнопку ""Удалить демо-данные"", вы окажетесь на странице, где будет предложено выбрать шаблон структуры, на основе которого вы будете создавать структуру вашей компании. Также, вы можете загрузить свой шаблон, если вы ранее уже создавали его в другом проекте или вам предоставили его на обучающем курсе. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083502/original/P0nSo2YY4tARN0Kr0VgFau4YHSRwmp3Idw.png?1645106466"|0.30403477
Подскажите, пожалусйта, как удалить демо-данные по метрикам|https://www.youtube.com/embed/oSh9C1_Lj-I?list=PLW1EmxdCk9RLifE7Rz6ZvsasPB1QrtGA9 На рабочем столе пользователя видны все доступные ему метрики, а также метрики его подчиненных https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732244/original/WHm7bP01IcSW9rIQcmHwBawhN4DefQTVjg.png?1646155837 Сотрудник может заполнять здесь свои метрики, задавать квоты метрикам подчиненных, а также управлять их метриками (передавать при увольнении, смотреть архивные данные). Подробнее о работе с метриками можно прочитать в статье Метрики. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525754) Чтобы на графике выводилось большее или меньшее число периодов, необходимо перейти в раздел Настройки -> Структура -> Настройка метрик и в поле Кол-во периодов в метриках указать нужное значение. Вы можете выбрать, в какой день недели будут заполняться метрики, исходя из отчетного дня в вашей организации. Для этого перейдите в Настройки -> Структура -> Настройка метрик, выберите день недели и сохраните. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003732250/original/7LKEHNK7WF4IN2nWnEYkymbQNY2ypEF6Ow.png?1646155839|0.31043065
мы можем перенести влю базу знаний на другой аккаунт?|- Знакомимся с инструментом Академия - Добавляем проверочные вопросы к статьям в базе знаний - Создаем обучающие курсы для должностей - Назначаем тренеров - Настраиваем автоматический контроль знаний|0.28818357
мы можем перенести влю базу знаний на другой аккаунт?|Данный инструмент говорит сам за себя - своя база знаний в компании просто необходима, чтобы было проще обучать новых сотрудников, знакомить их со своими правилами и распорядками, чтобы новые сотрудники могли быстрее влиться в ваш коллектив, а так же хранить важную коммерческую информацию, которая может забыться или потеряться, а в базе знаний все находится в одном месте и никогда не потеряется:|0.2979005
мы можем перенести влю базу знаний на другой аккаунт?|База знаний - инструмент для хранения и работы со всеми документами и письменными материалами компании: регламентами, должностными инструкциями, обучающими статьями для сотрудников, техническими документами. Правильно организованная и наполненная база знаний может значительно автоматизировать ряд процессов в вашей компании: ускорить ввод в работу новых сотрудников, защитить вас от потери знаний с уходом старых сотрудников, дать быстрый и удобный доступ к необходимой информации каждому сотруднику, исправить сырые процессы (которые никогда и никем не были описаны или описаны очень давно и не соответствуют реалиям). И, главное, вы заставите каждый ваш документ работать, потому что База знаний Platrum включает в себя инструмент Академии. К каждой статье вы можете добавить проверочные вопросы и создать из них курсы и экзамены, которые автоматически будут обучать ваших сотрудников и помогать контролировать их знания. Ниже мы подготовили для вас навигацию по основным статьям и этапам настройки Базы знаний:|0.31241208
мы можем перенести влю базу знаний на другой аккаунт?|Для начала стоит помнить, что Академия работает в тесной связке с Базой знаний, и первые действия начинаются именно с неё: https://www.youtube.com/embed/esLVA9YBT04|0.31392962
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|Отчет, показывающий прибыль компании по месяцам с возможностью задавать процент, прироста прибыли. Как с ним работать подробно описано в статье (https://help.platrum.ru/ru-RU/support/solutions/articles/73000525796-План-по-месяцам) .|0.28014487
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|Отчет о прибыльности компании рассмотрен в документации (https://help.platrum.ru/ru-RU/support/solutions/articles/73000525783-p-l) . (https://secure.helpscout.net/docs/5e70b5062c7d3a7e9ae94a29/article/5f75c1cd46e0fb0017988a8e/)|0.28285038
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|P&L (profit and loss) - финансовый отчет по прибыли и убытках компании. Он полезен для оценки финансовых результатов деятельности компании за определенный период. Отличается от ДДС тем, что в нем видно не просто доход/расход, а все делится на составляющие, что в конечном итоге позволяет понять реальную прибыль компании на разных этапах. https://www.youtube.com/embed/MH1ZiAvm7yw?list=PLW1EmxdCk9RIUg3SQaAP5yJYnShvKFb6Q|0.28887004
Скажите, есть возможность в P&L отчете в формулах учитывать проценты?|В плане можно указать процент роста, на который вы планируете увеличить накопления в текущем месяце по отношению к предыдущим периодам. Исходя из этого значения и максимального значения за прошлые периоды, рассчитывается План. План в выходные и рабочие дни будут отличаться и высчитываются, исходя из соответствующих данных о выручке в выходные и рабочие дни. То, какие дни считаются выходными, а какие рабочими, берется из общих настроек проекта. Относительно процента накопления будет высчитываться отклонение от плана - оно может быть как в большую, так и в меньшую сторону. Благодаря этому вы  сможете посмотреть, насколько вы близки к выполнению плана по приросту выручки в любой момент времени. https://roistat.platrum.ru/file/image?id=18ec0a47ed120cb72ef2b3c1c22f612e Данные о выручке поступают в отчет на основе данных о финансовых транзакциях, которые вы добавляете в проект. Поэтому, чтобы отчет был максимально полезен, стоит добавлять все транзакции по всем кассам. Как добавить транзакцию, описано в статье. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525778)|0.2959252
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|Планы - инструмент понедельного планирования вашей работы и делегирования задач. С помощью данного инструмента вы сможете удобно планировать свою деятельность, а также контролировать задачи и цели ваших подчиненных. Часто в работе руководителя возникают ситуации, когда вы не до конца понимаете на чем конкретно сфокусирован тот или иной сотрудник в данный момент и сходится ли этот фокус с приоритетными для вас задачами. Как правило используются разные каналы постановки задач (таск-трекеры, корпоративный мессенджер, рабочие группы и личные встречи) и это неминуемо привносит бардак в управление процессами и препятствует достижению целей. Идея инструмента в том, что вы составляете и фиксируете планы на каждую рабочую неделю в одном месте. Здесь вы быстро можете составить план как себе, так и подчиненному, добавив в него самые важные на данный момент для вас задачи из очереди задач. При этом любую идею и задачу “на потом” вы никогда не потеряете, так как она всегда будет у вас перед глазами в очереди задач. https://www.youtube.com/embed/kKF0BKPyK_M?list=PLW1EmxdCk9RLu2aFkFcMXasRVUc9K6oDj|0.24815136
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|Для работы с задачам мы создали несколько инструментов, заточенных под разные процессы: - Доски - помогут организовать работу команды над проектом в одном месте - Планы - позволяют выделить фокусные задачи по неделям и следить за их выполнением. - Календарь задач (Главная) - основной помощник в планировании работы, отсюда и название инструмента. Здесь собраны все задачи в одном месте с календарем, чтобы можно было детальнее планировать рабочие дни, как свои так и подчиненных. https://www.youtube.com/embed/bQrrE21XQ4U Каждый из инструментов мы подробно рассмотрим в отдельных статьях. А начать мы советуем с изучения карточки задачи и того, как вы можете ее настроить под себя. СОДЕРЖАНИЕ - Что есть в задаче - Как повторять задачу - Учет времени работы с задачей - Дополнительные действия - Администрирование задач|0.2592556
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|Здесь вы сможете ставить задачи своим сотрудникам не переживая за то, что они забудутся/потеряются или не выполняться. Вы сможете сами отслеживать работу своих сотрудников в одном удобном инструменте. А с Начальным тарифом вы сможете делать это без ограничений:|0.27895522
в каком из инструментов планирования задач мне будет удобней всего отслеживать именно просроченные задачи - чтобы они подсвечивались красным например|В очереди задач отображаются все задачи, где вы - исполнитель. Это могут быть как задачи, которые вы поставили сами себе, так и поставленные вам другим сотрудником. Задачи со сроком выполнения автоматически отображаются в календаре и не дублируются в очереди. При этом, если вы не выполнили такую задачу в срок, она будет отображаться с красным текстом как в календаре, так и очереди. Это позволит не упустить из виду задачи с просроченным дедлайном. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003646183/original/_peODmYYhndbZB1cdMOXFntUcHz7bP6xhA.png?1646061115|0.28023413
орг структуру внутри статьи нарисовать можно?|Нет, вы можете создавать статьи, удобные вам по размеру и содержанию|0.31005922
орг структуру внутри статьи нарисовать можно?|"Чтобы изменять структуру нужно перейти в отдельный режим: режим редактирования. Для этого в правом верхнем углу нажмите на иконку карандаша. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003437922/original/fAEzJo32VkoNw4Ho-lsWBBzLyHH9_A7ynQ.png?1645703789 Данный режим доступен только сотрудникам с соответствующим доступом ""Редактирование структуры""."|0.32515132
орг структуру внутри статьи нарисовать можно?|С помощью инструмента вы сможете использовать разные шаблоны статей для того, чтобы в дальнейшем быстро создавать новые статьи и тратить меньше времени на заполнение регламентов.|0.32762587
орг структуру внутри статьи нарисовать можно?|Правильная структура в базе знаний это основа. Помимо наглядности она даст вам возможность легко распределить доступы и зоны ответственности внутри каждого раздела. Один раз организовав структуру внутри базы знаний вам больше не придется вспоминать об этом вопросе, так как система продолжит работать без вашего участия. Как добавить первый раздел, статью и задать правильную структуру для них, описано в инструкции. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525533) (https://help.platrum.ru/article/51-article)|0.33188742
как сохранить работу над ошибками?|Выбрав группировку по ошибкам, вы можете увидеть, какой пользователь и в каком курсе совершил ошибки: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008950174/original/hBkaG0W1ZO-dxxsmqC6E7ObZKYQTd-ePDg.png?1651849164 При нажатии на название курса вы увидите, в каких вопросах, какой сотрудник, сколько раз допустил ошибку.|0.2771647
как сохранить работу над ошибками?|Активная настройка будет предлагать сотруднику, если он допустил ошибку в каком-либо вопросе к материалу,  ответить только на вопрос с ошибкой. Будет полезно, если к материалу добавлено много вопросов, и в случае ошибки сотруднику придется потратить много времени, чтобы заново отвечать на все.|0.2921266
как сохранить работу над ошибками?|"Статусы по проведенным проверкам в контроле качества нужны, чтобы вы могли проработать с сотрудникам ошибки. Это поможет сотрудникам не совершать те же ошибки вновь. Увидеть статусы по проверкам вы можете, если нажмете на фильтр ""Развернуть проблемы"". Новое - проверка еще не была проработана с сотрудником; В работе - проверка разбирается с сотрудником, идет работа по разбору ошибок; Отработано - нарушения проработаны с сотрудником; Отклонено - проверка отклонена."|0.30461892
как сохранить работу над ошибками?|"Теперь, когда у вас есть настроенная и наполненная база знаний, пора сделать так, чтобы все ваши документы и регламенты не были написаны ""в стол"". Добавьте проверочные вопросы (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540) (https://help.platrum.ru/article/23-article) к каждой статье и запустите процессы обучения и контроля знаний сотрудников. После этого уровень знаний ваших сотрудников поднимется в разы, любое изменение в важных документах будет гарантированно и без промедлений прочитано и усвоено всеми, а новые сотрудники будут в несколько раз быстрее выходить на результат."|0.34673887
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|По нажатию на задачу откроется карточка с информацией по ней, там представлена минимально необходимая информация по задаче. Более детальная работа с задачей ведется в расширенной карточке. Ее можно открыть по клику на карандаш. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003643186/original/BGc6eNbXoYRwc6fppSql95b-VRHearcJ8w.png?1646059011 Если вы хотите, чтобы расширенная карточка открывалась сразу, вы можете выбрать этот вариант при первом открытии, когда предлагает система https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003643144/original/HOnENONUf2WLsSLf5SXWH36TktH0q3l56g.png?1646058992 Позже вы можете изменить эту настройку в общих настройках проекта, если потребуется https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003643163/original/Y-4vKgOkoGcqnwH_w8Kl8W4iI7x2D93axA.png?1646059006|0.30936408
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|"В расширенной карточке представлена более детальная информация по задаче: - Поля (Описаны тут). - Дополнительные действия по настройке задачи - История действий и комментарии В уже созданной задаче исполнитель и постановщик могут оставлять комментарии и отвечать друг другу на них. Также комментарий может оставить Владелец и сотрудник с доступом ""Администрирование задач"". Чтобы оставить комментарий, нужно после ввода текста нажать Ctrl+Enter. Созданный комментарий можно удалить, либо отредактировать. У отредактированного комментария будет соответствующая подпись. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003643175/original/njH6NlniECx1Mh85TniC2ynTu87ZMWr2PQ.png?1646059008 Чтобы ответить на комментарий, нужно нажать на соответствующую пиктограмму в виде стрелки. Все комментарии будут отображаться в задаче в виде ленты комментариев. В тех, которые были отправлены как ответ на другой, будет соответствующая пометка."|0.31419706
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|Справа от планов выводятся разные списки с задачами, с которыми можно работать в планах. Чтобы перенести задачу в план, и наоборот, из плана, нужно нажать на соответствующую кнопку. Задачи, убираемые из плана, будут попадать в очередь задач. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003646033/original/S6NVvqisMu4aGYDqiyREKxYd-nPhqwXPYA.png?1646061038|0.31458896
В карточку задачи скриншот по принципу ctrl+v вставить не получится?|На странице слева расположен Календарь задач, а справа различные панели со списком задач. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026281465/original/uTB1R4gIoyQXSm_AoyQlPzbmp5oX94VORg.png?1664784289 Задачи можно переносить из панелей в календарь, а также между собой.|0.31501418
почему я не вижу доступных курсов в разделе Академия?|К разделу отчеты имеют доступ только: - Администратор проекта - Тренер - ему доступна информация только по тем курсам, в которых он назначен тренером - Администратор академии|0.27887788
почему я не вижу доступных курсов в разделе Академия?|"В академии есть несколько ролей, которые обеспечивают разный уровень доступа сотрудника к инструменту: - Администратор академии - сотрудник с этим уровнем доступа может создавать/редактировать/удалять курсы, назначать участников, проверять и сбрасывать прогресс, назначать тренеров. У него нет ограничений в работе с Академией. - Создатель курсов - сотрудник с таким доступом может создавать курсы, назначать участников, тренеров, проверять результаты участников. Он является ""мини-администратором"" в тех курсах, которые создал он сам. При этом в курсах, назначенных на него, он равен в правах обычному сотруднику - Тренер - сотрудник, который может видеть прогресс всех участников курса, где он назначен тренером, и проверять результаты экзаменов. Тренера может назначить Администратор академии или Создатель курсов среди участников курса. Тренеров среди участников можно отличить по отсутствию шкалы прогресса, а также иконке академической шапочки. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641772/original/8O55yQk7bW2L2w_XvcoQ1KQSMzj5x5qzaw.png?1646058042 - Участник - участником курса становится любой сотрудник, которому назначили курс к прохождению. Участник видит его во вкладке  Активные курсы и может пройти. Он не видит, кому еще назначен этот курс, кто является тренером. Владелец проекта по умолчанию имеет доступ ко всем действиям в академии. Он же назначает Администратора и Создателя курсов в настройках доступов: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641771/original/vcDHu7uj_2Sb1ZoWKHLAWV8T_f1wkjVNSQ.png?1646058042"|0.28017396
почему я не вижу доступных курсов в разделе Академия?|В академии есть отдельный инструмент, позволяющий отслеживать прогресс сотрудников в курсах. Найти его можно в верхнем меню справа: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73008950163/original/s5m5e50G2ukeltdZ70gmQtN-RrIUVE8SUA.png?1651849162 Здесь вы можете с помощью фильтров и группировок найти всю необходимую информацию, например, отчет по всем курсам. Для этого вам необходимо отфильтроваться без группировки:|0.2827853
почему я не вижу доступных курсов в разделе Академия?|"СОДЕРЖАНИЕ - Для чего вам нужна Академия - Кому доступна Академия - С чего начать настройку --- Шаг 1. Добавляем тесты --- Шаг 2. Создаем курс --- Шаг 3. Добавляем участников и тренеров --- Шаг 4. Добавляем экзамен --- Шаг 5. Контролируем знания автоматически --- Шаг 6. Настраиваем академию ""под себя"""|0.2841707
можно ли секции в оргсхеме менять местами?|Перемещать категории и статьи местами можно, зажав пиктограмму в виде трех полос и перетаскивая статью в другое место. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640956/original/MRn3EmBP2mnWs6BMx9DS-TCxYMggR7L_AA.png?1646057547 Таким образом можно перемещать статью можно внутри родительской подкатегории. Если требуется переместить статью в другую категорию или раздел, нужно нажать на кнопку “Изменить расположение” (пиктограмма “карандаша” над названием статьи) и выбрать в выпадающем окне нужный вам раздел или категорию: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003640965/original/9v_8gTcYky_xVeLn1SDTvRfRsi-QRmVvlQ.png?1646057550|0.33754206
можно ли секции в оргсхеме менять местами?|СОДЕРЖАНИЕ - Как распечатать структуру? - Как выбрать другой шаблон после установки одного из них? - Как переместить отдел в подчинение другому руководителю? - Как настроить отображение доп.поля под отделом? - Как добавить отдел между двумя существующими по вертикали? - Что делать, если текст наезжает друг на друга?|0.33844554
